id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
45385909,2020-05-09 1:42:55 PM EDT,2020-05-09,2020-05-09 17:42:55 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-09 17:45:19 UTC,2020-05-12 14:24:06 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/45385909,https://inaturalist-open-data.s3.amazonaws.com/photos/71966019/medium.jpeg,,"",,0,0,true,2,"℅ University of St. Michael's College, in the University of Toronto, 81 St Mary Street, Toronto, ON M5S 1J4, Canada",43.66591131,-79.3897106,10,,,,10,,,false,,,Oregon grape,Berberis aquifolium,Oregon grape,Plantae,126887,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis aquifolium
45386464,2020-05-09 1:45:23 PM EDT,2020-05-09,2020-05-09 17:45:23 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-09 17:50:17 UTC,2020-05-12 14:24:09 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45386464,https://inaturalist-open-data.s3.amazonaws.com/photos/71967100/medium.jpeg,,"",Not sure,2,0,false,2,"Toronto, ON M5S 2C4, Canada",43.66566057,-79.3900043,23,,,,23,,,false,,,Japanese knotweed,Reynoutria japonica,Japanese knotweed,Plantae,914922,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,Reynoutria japonica
45387055,2020-05-09 1:53:21 PM EDT,2020-05-09,2020-05-09 17:53:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-09 17:55:11 UTC,2020-05-12 14:24:11 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45387055,https://inaturalist-open-data.s3.amazonaws.com/photos/71968173/medium.jpeg,,"",,0,0,false,2,"Bay St At St Joseph St, Toronto, ON M5S 3L5, Canada",43.6656814,-79.3879556,57,,,,57,,,false,,,elms,Ulmus,elms,Plantae,53549,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,
45387448,2020-05-09 1:56:22 PM EDT,2020-05-09,2020-05-09 17:56:22 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-09 17:58:47 UTC,2020-05-12 14:24:14 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45387448,https://inaturalist-open-data.s3.amazonaws.com/photos/71968715/medium.jpeg,,"",Not sure,1,0,false,2,"Queen's Park Cres East At St Joseph St North Side, Toronto, ON M5S 1K7, Canada",43.6655349,-79.3912475,27,,,,27,,,false,,,true mosses,Bryopsida,,Plantae,48372,Plantae,Bryophyta,Bryopsida,,,,
45387811,2020-05-09 1:59:58 PM EDT,2020-05-09,2020-05-09 17:59:58 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-09 18:02:01 UTC,2020-05-12 14:24:16 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/45387811,https://inaturalist-open-data.s3.amazonaws.com/photos/71969279/medium.jpeg,,"",,0,0,true,2,"Teefy Hall, Toronto, ON M5S 2C4, Canada",43.66581597,-79.39143776,28,,,,28,,,false,,,Oregon grape,Berberis aquifolium,Oregon grape,Plantae,126887,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis aquifolium
45681409,2020-05-12 10:21:51 AM EDT,2020-05-12,2020-05-12 14:21:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:24:19 UTC,2020-05-13 09:42:33 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681409,https://inaturalist-open-data.s3.amazonaws.com/photos/72447271/medium.jpeg,,"",,1,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66447594,-79.39208715,9,,,,9,,,false,,,field penny-cress,Thlaspi arvense,field penny-cress,Plantae,79358,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Thlaspi,Thlaspi arvense
45681458,2020-05-12 10:23:08 AM EDT,2020-05-12,2020-05-12 14:23:08 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:25:07 UTC,2020-05-12 17:33:47 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681458,https://inaturalist-open-data.s3.amazonaws.com/photos/72447422/medium.jpeg,,"",,1,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66445303,-79.39209966,13,,,,13,,,false,,,shepherd's-purse,Capsella bursa-pastoris,shepherd's-purse,Plantae,56121,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Capsella,Capsella bursa-pastoris
45681605,2020-05-12 10:24:35 AM EDT,2020-05-12,2020-05-12 14:24:35 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:27:58 UTC,2020-05-12 14:28:39 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681605,https://inaturalist-open-data.s3.amazonaws.com/photos/72447783/medium.jpeg,,"",,0,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66438692,-79.39220348,6,,,,6,,,false,,,"Chamomiles, yarrows, and allies",Anthemideae,"Chamomiles, yarrows, and allies",Plantae,373844,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,
45681763,2020-05-12 10:27:13 AM EDT,2020-05-12,2020-05-12 14:27:13 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:29:52 UTC,2020-05-12 14:32:14 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681763,https://inaturalist-open-data.s3.amazonaws.com/photos/72448052/medium.jpeg,,"",,1,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.6644123,-79.39202385,17,,,,17,,open,false,,,bitter wintercress,Barbarea vulgaris,bitter wintercress,Plantae,56126,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Barbarea,Barbarea vulgaris
45681881,2020-05-12 10:29:13 AM EDT,2020-05-12,2020-05-12 14:29:13 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:32:02 UTC,2020-05-12 14:32:27 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681881,https://inaturalist-open-data.s3.amazonaws.com/photos/72448311/medium.jpeg,,"",,0,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66436741,-79.39196104,12,,,,12,,,false,,,cinquefoils,Potentilla,cinquefoils,Plantae,53186,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,
45681910,2020-05-12 10:30:31 AM EDT,2020-05-12,2020-05-12 14:30:31 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:32:33 UTC,2020-05-12 14:39:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/45681910,https://inaturalist-open-data.s3.amazonaws.com/photos/72448376/medium.jpeg,,"",,1,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66434982,-79.39203289,18,,,,18,,,false,,,cursed crowfoot,Ranunculus sceleratus,cursed crowfoot,Plantae,59301,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus sceleratus
45682218,2020-05-12 10:32:34 AM EDT,2020-05-12,2020-05-12 14:32:34 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:36:48 UTC,2020-05-12 14:37:03 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45682218,https://inaturalist-open-data.s3.amazonaws.com/photos/72448880/medium.jpeg,,"",,0,0,false,2,"Bay Cloverhill, Toronto, ON, Canada",43.66414161,-79.3918682,8,,,,8,,,false,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
45683256,2020-05-12 10:46:14 AM EDT,2020-05-12,2020-05-12 14:46:14 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 14:49:54 UTC,2020-08-18 16:07:45 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45683256,https://inaturalist-open-data.s3.amazonaws.com/photos/72450317/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M7A 2C6, Canada",43.66232632,-79.39007664,17,,,,17,,,false,,,Plagiomnium,Plagiomnium,,Plantae,122672,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,
45684120,2020-05-12 10:57:21 AM EDT,2020-05-12,2020-05-12 14:57:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 15:00:09 UTC,2020-05-12 15:00:35 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45684120,https://inaturalist-open-data.s3.amazonaws.com/photos/72451636/medium.jpeg,,"",,0,0,false,2,"Queen's Park Cres East At College St North Side, Toronto, ON M7A 1A1, Canada",43.66136826,-79.3903386,10,,,,10,,,false,,,Brittle Cinder,Kretzschmaria deusta,Brittle Cinder,Fungi,128051,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria,Kretzschmaria deusta
45684636,2020-05-12 11:02:49 AM EDT,2020-05-12,2020-05-12 15:02:49 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-12 15:07:28 UTC,2020-05-12 15:08:52 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/45684636,https://inaturalist-open-data.s3.amazonaws.com/photos/72452607/medium.jpeg,,"",Not sure,0,0,false,2,"Queen's Park Cres East At College St North Side, Toronto, ON M7A 1A1, Canada",43.66148221,-79.39032242,11,,,,11,,,false,,,Amur Corktree,Phellodendron amurense,Amur Corktree,Plantae,166636,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Phellodendron,Phellodendron amurense
46094665,2020-05-16 11:41:07 AM EDT,2020-05-16,2020-05-16 15:41:07 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-16 15:43:00 UTC,2020-05-16 15:43:43 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46094665,https://inaturalist-open-data.s3.amazonaws.com/photos/73109882/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M4Y 1L9, Canada",43.66751069,-79.38088482,9,,,,9,,,false,,,shepherd's-purse,Capsella bursa-pastoris,shepherd's-purse,Plantae,56121,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Capsella,Capsella bursa-pastoris
46100659,2020-05-16 12:20:56 PM EDT,2020-05-16,2020-05-16 16:20:56 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-16 16:22:52 UTC,2020-05-31 00:44:38 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46100659,https://inaturalist-open-data.s3.amazonaws.com/photos/73118499/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4X 1B7, Canada",43.6674277,-79.36315516,11,,,,11,,,false,,,henbit deadnettle,Lamium amplexicaule,henbit deadnettle,Plantae,55459,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,Lamium amplexicaule
46110142,2020-05-16 1:24:08 PM EDT,2020-05-16,2020-05-16 17:24:08 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-16 17:26:26 UTC,2020-05-16 17:26:53 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46110142,https://inaturalist-open-data.s3.amazonaws.com/photos/73133269/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M4X 1R8, Canada",43.66704924,-79.36766099,10,,,,10,,,false,,,Sweet Woodruff,Galium odoratum,Sweet Woodruff,Plantae,56065,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,Galium odoratum
46114716,2020-05-16 1:53:09 PM EDT,2020-05-16,2020-05-16 17:53:09 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-16 17:57:00 UTC,2020-10-19 23:48:21 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46114716,https://inaturalist-open-data.s3.amazonaws.com/photos/73140256/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4Y 2K6, Canada",43.6681729,-79.3780727,11,,,,11,,,false,,,black knot,Apiosporina morbosa,black knot,Fungi,58700,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Apiosporina,Apiosporina morbosa
46509071,2020-05-19 1:49:51 PM EDT,2020-05-19,2020-05-19 17:49:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 17:51:39 UTC,2020-05-20 04:27:21 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46509071,https://inaturalist-open-data.s3.amazonaws.com/photos/73765930/medium.jpeg,,"",,1,0,false,2,"Teefy Hall, Toronto, ON M5S 2C4, Canada",43.66586401,-79.39105066,13,,,,13,,,false,,,bird's-eye speedwell,Veronica persica,bird's-eye speedwell,Plantae,55666,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,Veronica persica
46509240,2020-05-19 1:51:30 PM EDT,2020-05-19,2020-05-19 17:51:30 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 17:53:20 UTC,2020-05-23 11:53:49 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46509240,https://inaturalist-open-data.s3.amazonaws.com/photos/73766271/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 1J4, Canada",43.66604548,-79.39131692,6,,,,6,,open,false,,,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis
46509557,2020-05-19 1:53:04 PM EDT,2020-05-19,2020-05-19 17:53:04 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 17:55:29 UTC,2020-05-21 12:04:34 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46509557,https://inaturalist-open-data.s3.amazonaws.com/photos/73766682/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M5S 1J4, Canada",43.66608848,-79.39145205,9,,,,9,,,false,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera
46510035,2020-05-19 1:57:36 PM EDT,2020-05-19,2020-05-19 17:57:36 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 17:59:47 UTC,2021-04-11 00:34:35 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46510035,https://inaturalist-open-data.s3.amazonaws.com/photos/73767579/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 1J4, Canada",43.66597725,-79.39155001,14,,,,14,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus migratorius
46510174,2020-05-19 1:59:05 PM EDT,2020-05-19,2020-05-19 17:59:05 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:00:53 UTC,2020-05-19 18:01:07 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46510174,https://inaturalist-open-data.s3.amazonaws.com/photos/73767789/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M5S 1J4, Canada",43.66598657,-79.39153417,17,,,,17,,,false,,,chickweeds,Stellaria,chickweeds,Plantae,49389,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,
46511372,2020-05-19 2:09:20 PM EDT,2020-05-19,2020-05-19 18:09:20 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:11:16 UTC,2020-05-19 18:11:26 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46511372,https://inaturalist-open-data.s3.amazonaws.com/photos/73769600/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M5S 1K6, Canada",43.66707203,-79.39280965,10,,,,10,,open,false,,,eastern redbud,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cercis,Cercis canadensis
46511594,2020-05-19 2:11:22 PM EDT,2020-05-19,2020-05-19 18:11:22 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:13:11 UTC,2020-05-19 18:14:33 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46511594,https://inaturalist-open-data.s3.amazonaws.com/photos/73770120/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M5S 1K6, Canada",43.6670781,-79.39267935,11,,,,11,,,false,,,Procumbent Pearlwort,Sagina procumbens,Procumbent Pearlwort,Plantae,55667,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,Sagina procumbens
46511975,2020-05-19 2:13:16 PM EDT,2020-05-19,2020-05-19 18:13:16 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:16:21 UTC,2020-05-19 18:17:35 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46511975,https://inaturalist-open-data.s3.amazonaws.com/photos/73770560/medium.jpeg,,"",,0,0,true,2,"Queen's Park At Charles St North Side, Toronto, ON M5S 2C7, Canada",43.66765499,-79.39298542,9,,,,9,,,false,,,Common Pear,Pyrus communis,Common Pear,Plantae,63951,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus communis
46512514,2020-05-19 2:17:34 PM EDT,2020-05-19,2020-05-19 18:17:34 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:20:54 UTC,2020-05-19 20:45:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46512514,https://inaturalist-open-data.s3.amazonaws.com/photos/73771378/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 1K6, Canada",43.66729491,-79.39285864,6,,,,6,,,false,,,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,Eastern Black Carpenter Ant,Insecta,129902,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus pennsylvanicus
46513388,2020-05-19 2:26:23 PM EDT,2020-05-19,2020-05-19 18:26:23 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:28:41 UTC,2021-07-11 13:40:20 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46513388,https://inaturalist-open-data.s3.amazonaws.com/photos/73772837/medium.jpeg,,"",,2,0,false,2,"Queen's Park Cres West At Queen's Park Cres West, Toronto, ON M5S 2C5, Canada",43.66621234,-79.39290255,9,,,,9,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens
46516449,2020-05-19 2:55:10 PM EDT,2020-05-19,2020-05-19 18:55:10 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 18:57:09 UTC,2020-05-19 19:12:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46516449,https://inaturalist-open-data.s3.amazonaws.com/photos/73777551/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 2M5, Canada",43.6637571,-79.406755,10,,,,10,,,false,,,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata
46516833,2020-05-19 2:57:41 PM EDT,2020-05-19,2020-05-19 18:57:41 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 19:00:50 UTC,2020-05-19 19:01:33 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46516833,https://inaturalist-open-data.s3.amazonaws.com/photos/73778138/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M5S 2M7, Canada",43.66404826,-79.40721051,9,,,,9,,,false,,,roses,Rosa,roses,Plantae,53438,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,
46518266,2020-05-19 3:12:33 PM EDT,2020-05-19,2020-05-19 19:12:33 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 19:15:21 UTC,2020-05-19 19:15:48 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46518266,https://inaturalist-open-data.s3.amazonaws.com/photos/73780363/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M5S 2M2, Canada",43.6614225,-79.4057621,7,,,,7,,,false,,,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
46518547,2020-05-19 3:16:14 PM EDT,2020-05-19,2020-05-19 19:16:14 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 19:18:06 UTC,2020-06-25 06:05:41 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46518547,https://inaturalist-open-data.s3.amazonaws.com/photos/73780720/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 2L7, Canada",43.66050849,-79.40535661,8,,,,8,,,false,,,Brown-belted Bumble Bee,Bombus griseocollis,Brown-belted Bumble Bee,Insecta,120215,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus griseocollis
46518711,2020-05-19 3:17:56 PM EDT,2020-05-19,2020-05-19 19:17:56 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 19:19:49 UTC,2020-11-04 21:24:30 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46518711,https://inaturalist-open-data.s3.amazonaws.com/photos/73781024/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 2L8, Canada",43.65995004,-79.40479262,10,,,,10,,open,false,,,Brown-lipped Snail,Cepaea nemoralis,Brown-lipped Snail,Mollusca,48586,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea nemoralis
46520848,2020-05-19 3:41:06 PM EDT,2020-05-19,2020-05-19 19:41:06 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-19 19:44:04 UTC,2020-05-19 19:48:47 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46520848,https://inaturalist-open-data.s3.amazonaws.com/photos/73784465/medium.jpeg,,"",,1,0,true,2,"Toronto, ON M5S 3J7, Canada",43.66333609,-79.40074889,9,,,,9,,,false,,,dawn redwood,Metasequoia glyptostroboides,dawn redwood,Plantae,69150,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Metasequoia,Metasequoia glyptostroboides
46860149,2020-05-22 1:05:14 PM EDT,2020-05-22,2020-05-22 17:05:14 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-22 17:07:36 UTC,2020-06-06 04:51:25 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46860149,https://inaturalist-open-data.s3.amazonaws.com/photos/74316583/medium.jpeg,,"",,1,0,false,2,"Rosedale, Toronto, ON, Canada",43.67753638,-79.37342149,10,,,,10,,,false,,,Melandrena,Melandrena,,Insecta,571409,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,
46860533,2020-05-22 1:07:46 PM EDT,2020-05-22,2020-05-22 17:07:46 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-22 17:10:25 UTC,2020-05-22 17:10:55 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/46860533,https://inaturalist-open-data.s3.amazonaws.com/photos/74317230/medium.jpeg,,"",,0,0,false,2,"Rosedale, Toronto, ON, Canada",43.67782381,-79.37277066,8,,,,8,,,false,,,brambles,Rubus,brambles,Plantae,47544,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,
46860671,2020-05-22 1:10:00 PM EDT,2020-05-22,2020-05-22 17:10:00 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-22 17:11:41 UTC,2020-05-22 17:18:58 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/46860671,https://inaturalist-open-data.s3.amazonaws.com/photos/74317487/medium.jpeg,,"",,1,0,false,2,"Rosedale, Toronto, ON, Canada",43.67790457,-79.37293919,10,,,,10,,,false,,,garlic mustard,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata
46862096,2020-05-22 1:19:24 PM EDT,2020-05-22,2020-05-22 17:19:24 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-05-22 17:22:26 UTC,2021-07-01 17:49:56 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/46862096,https://inaturalist-open-data.s3.amazonaws.com/photos/74319985/medium.jpeg,,"",,1,0,true,2,"Toronto, ON M4W 2Z2, Canada",43.67669813,-79.37104067,7,,,,7,,,false,,,snake's-head fritillary,Fritillaria meleagris,snake's-head fritillary,Plantae,55797,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,Fritillaria meleagris
